train_loss,dev_loss
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
26.110342025756836,21.79237174987793
