xn_0,xn_1,xn_2,xn_3,xn_4,xn_5,xn_6,xn_7,xn_8,xn_9,xn_10,xn_11,xn_12,xn_13,xn_14,xn_15,xn_16,xn_17,xn_18,xn_19,xn_20,xn_21,xn_22,xn_23,xn_24,xn_25,xn_26,xn_27,xn_28,xn_29,xn_30,xn_31,xn_32,y,ymin,ymax,d_0,d_1,d_obs,u,lamb_0,lamb_1,lamb_2,lamb_3,lamb_4,lamb_5,lamb_6,lamb_7,lamb_8,lamb_9,lamb_10,lamb_11,lamb_12,lamb_13,lamb_14,lamb_15,lamb_16,lamb_17,lamb_18,lamb_19,lamb_20,lamb_21,lamb_22,lamb_23,lamb_24,lamb_25,lamb_26,lamb_27,lamb_28,lamb_29,lamb_30,lamb_31,lamb_32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.536194,0.0,0.0,26.536194,20.0,22.0,32.516666,8.226592,32.516666,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
21.644997,19.645275,5.5137324,10.692107,19.90071,11.246121,2.1405656,1.3897502,0.7925459,-1.1632321,-0.35857618,0.21706253,8.284625,2.9101832,4.518756,1.6966347,1.521642,1.1491979,0.4560752,19.11358,17.0181,13.542534,19.531942,3.380556,-1.1673182,14.488,10.213703,9.015705,3.4504292,1.5215375,15.346777,-0.5405949,6.5793734,26.536194,20.0,22.0,32.533333,8.226592,32.533333,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
-2.570158,11.615017,8.164943,10.48547,-4.587084,-5.411216,1.4915097,3.0300777,2.211138,1.4665385,1.2454625,-0.40568355,7.4789524,2.912241,4.0775347,0.38789523,1.8070967,1.2018671,2.0885105,1.4908466,0.9601631,8.292515,-2.1589012,-1.351934,-3.545658,0.103684425,11.062658,10.101068,4.9174027,0.9095053,14.331301,0.6712975,3.9211652,15.346777,20.0,22.0,32.55,8.226592,32.55,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
18.138552,18.530962,11.524844,12.791825,16.400532,9.47647,3.4823525,3.2970126,2.2537117,0.095425844,1.2701598,0.1746245,8.870207,3.717759,5.210867,-0.28188688,2.1299653,1.4394433,0.7251815,18.666428,16.928598,14.928763,15.11034,1.2418742,-3.4344838,9.4869995,13.057856,12.13337,6.301197,1.2791624,14.875728,0.10100198,8.586323,14.331301,20.0,22.0,32.566666,8.226592,32.566666,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
-1.4490013,12.078812,12.470119,12.667458,-2.9285755,-3.9492292,2.970159,4.1223736,3.0317092,1.461445,2.0183558,-0.3052383,8.019458,3.3044348,4.6222806,0.11129707,1.9651468,1.1998082,1.667693,3.6987953,3.104515,9.800795,-2.1559734,-2.7508063,-5.270608,-1.418355,12.815038,11.863042,6.748596,0.4726616,15.620264,0.7556597,5.448078,14.875728,20.0,22.0,32.583332,8.226592,32.583332,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
15.79228,17.789532,14.490477,14.687984,14.500788,8.375777,4.4297485,3.9337032,2.7612288,0.13172908,1.7004406,0.17706424,9.396107,3.841104,5.5214214,-0.27503508,1.9813385,1.2184826,0.5741772,17.589981,15.923161,14.905758,12.388236,-0.51798487,-4.9929047,7.0854325,14.37083,13.387164,7.363982,0.6449967,16.457153,0.057033896,8.8370695,15.620264,20.0,22.0,32.6,8.226592,32.6,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
-0.21736908,12.461191,14.796894,14.567191,-1.3565617,-2.6694899,3.8170564,4.2934747,3.1565313,1.1637607,2.163002,-0.18926048,8.855217,3.441776,5.015794,0.094637334,1.6724963,0.89414,1.3383583,5.1491203,4.395796,10.507425,-1.5928783,-3.6406827,-6.3030295,-1.4105129,14.238456,13.226405,7.362108,-0.079303145,17.183863,0.4769783,6.033982,16.457153,20.0,22.0,32.616665,8.226592,32.616665,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
14.017725,17.136734,16.140253,16.157955,12.982817,7.443172,4.8646936,3.8841467,2.7337666,0.011200577,1.835828,0.24042219,10.067188,3.843241,5.730858,-0.20842624,1.5614134,0.8134002,0.41070676,16.497297,14.848882,14.608208,10.52767,-1.6252651,-5.883256,5.852991,15.582738,14.552321,7.598811,0.040032268,17.895992,-0.16695097,8.7066765,17.183863,20.0,22.0,32.633335,8.226592,32.633335,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
0.88007355,12.740773,16.166569,15.975479,-0.069761276,-1.6686192,4.2498364,3.9767272,2.8939989,0.8146377,2.189278,-0.033921123,9.653106,3.4814801,5.286779,0.10147971,1.2179263,0.4731995,1.0037804,6.2122536,5.308468,10.932859,-0.85523796,-4.0180707,-6.789342,-0.9822521,15.5057125,14.461445,7.399482,-0.55506253,18.476824,0.13295561,6.3378,17.895992,20.0,22.0,32.65,8.226592,32.65,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
12.608423,16.581388,17.105717,17.20146,11.712204,6.6269636,5.033724,3.478031,2.4109607,-0.1702687,1.9091287,0.33749706,10.651965,3.7814307,5.844266,-0.14590675,1.0635402,0.351286,0.20541358,15.508578,13.864807,14.269292,9.204262,-2.1977258,-6.2953043,5.081438,16.61192,15.5608635,7.450242,-0.4418695,19.02418,-0.42866093,8.498358,18.476824,20.0,22.0,32.666668,8.226592,32.666668,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
1.816658,12.96678,17.002066,16.97309,0.96401215,-0.88491535,4.4733906,3.4265964,2.432907,0.46079135,2.1946654,0.12118715,10.29602,3.4558666,5.447342,0.108359516,0.73857135,0.030705273,0.66195184,7.019911,5.98658,11.221277,-0.08725548,-4.020786,-6.913948,-0.48665524,16.525766,15.469968,7.184301,-0.9073709,19.451637,-0.204909,6.525168,19.02418,20.0,22.0,32.683334,8.226592,32.683334,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
11.475496,16.131521,17.67765,17.908415,10.644652,5.925659,5.079124,2.9177954,1.9478483,-0.37270996,1.9605561,0.4288035,11.091858,3.6769352,5.8746324,-0.09764671,0.5853245,-0.098005176,-0.020243049,14.643799,13.000868,13.947649,8.244436,-2.3973217,-6.401154,4.5350647,17.397556,16.341322,7.157489,-0.78497064,19.845459,-0.68305266,8.284729,19.451637,20.0,22.0,32.7,8.226592,32.7,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
2.60985,13.167114,17.51606,17.653072,1.7956333,-0.26246357,4.5894904,2.801287,1.8973379,0.12876087,2.1915307,0.24738759,10.767415,3.3861387,5.5184016,0.10759044,0.30447137,-0.37983668,0.33593732,7.643919,6.502924,11.427246,0.6487942,-3.7892942,-6.8215284,-0.022378922,17.279705,16.223492,6.897126,-1.1357867,20.138472,-0.50987756,6.6484294,19.845459,20.0,22.0,32.716667,8.226592,32.716667,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
10.564863,15.780651,18.010733,18.360678,9.751844,5.3325567,5.0658674,2.329025,1.4463388,-0.5692527,1.994339,0.4928096,11.387499,3.5478282,5.8424134,-0.066681504,0.17472625,-0.49535275,-0.23861992,13.901021,12.25901,13.659726,7.5402794,-2.3638697,-6.326994,4.1234264,17.945648,16.892029,6.855241,-1.0020841,20.404371,-0.90969586,8.085207,20.138472,20.0,22.0,32.733334,8.226592,32.733334,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
3.2825756,13.353588,17.828548,18.094805,2.4686317,0.23766422,4.646022,2.1963818,1.3668677,-0.16471785,2.1789215,0.33317226,11.085422,3.291457,5.524766,0.09678662,-0.05247253,-0.7299227,0.046190143,8.132946,6.9045925,11.579065,1.3241596,-3.4345818,-6.613656,0.38549137,17.796824,16.745407,6.6388025,-1.2579827,20.589815,-0.7702496,6.73079,20.404371,20.0,22.0,32.75,8.226592,32.75,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
9.835325,15.514645,18.195377,18.626873,9.009678,4.836155,5.0241585,1.7849729,0.9698365,-0.7429646,2.010728,0.5228587,11.561052,3.4101975,5.769708,-0.052089334,-0.14983696,-0.8222386,-0.43005967,13.2718315,11.632458,13.409725,7.018322,-2.2019796,-6.159503,3.8031101,18.294258,17.246561,6.6160693,-1.1166658,20.756706,-1.099255,7.9055963,20.589815,20.0,22.0,32.766666,8.226592,32.766666,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
3.854454,13.529289,18.012861,18.364025,3.0171032,0.6429815,4.667694,1.6640306,0.8881968,-0.41115987,2.156184,0.37844235,11.280015,3.1878605,5.4900007,0.07690197,-0.3234443,-1.0082995,-0.19577003,8.521914,7.224044,11.694256,1.9262371,-3.0347872,-6.3578897,0.73393726,18.124632,17.079844,6.4607596,-1.2977808,20.861973,-0.98245585,6.785798,20.756706,20.0,22.0,32.783333,8.226592,32.783333,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
9.252675,15.31709,18.287958,18.763115,8.396369,4.423729,4.9696045,1.3225278,0.5532992,-0.88516474,2.0113196,0.5210629,11.641159,3.2766294,5.6760893,-0.05077058,-0.38768142,-1.0742855,-0.5845691,12.745109,11.11052,13.197193,6.626583,-1.9835777,-5.9553514,3.5488024,18.49063,17.449606,6.473233,-1.154581,20.956966,-1.2492666,7.747374,20.861973,20.0,22.0,32.8,8.226592,32.8,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.3409615,13.693455,18.1162,18.513718,3.4671764,0.97374344,4.668918,1.2266082,0.48411146,-0.6086405,2.124472,0.38905257,11.382804,3.087143,5.4335027,0.05047661,-0.51313925,-1.2152673,-0.3867389,8.835951,7.4836445,11.78433,2.451477,-2.6401176,-6.096563,1.0268908,18.31252,17.274296,6.3829703,-1.2792486,21.006426,-1.1481621,6.8224225,20.956966,20.0,22.0,32.816666,8.226592,32.816666,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
8.788155,15.172358,18.325012,18.81379,7.8922462,4.0830383,4.9111166,0.95417416,0.21145347,-0.993442,1.9989998,0.4936474,11.655722,3.1555383,5.5766597,-0.058955133,-0.54800963,-1.2561781,-0.69985676,12.3085785,10.68067,13.019479,6.3280277,-1.7544031,-5.749278,3.3438444,18.57975,17.544788,6.435224,-1.1399266,21.05254,-1.3617744,7.6101656,21.006426,20.0,22.0,32.833332,8.226592,32.833332,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.7543945,13.844238,18.169785,18.585085,3.8387623,1.245244,4.6587977,0.8871583,0.16093817,-0.75988674,2.0860252,0.37307996,11.422169,2.9967403,5.3695397,0.020368695,-0.63328266,-1.3581312,-0.52943623,9.092993,7.6985626,11.856897,2.901865,-2.2794237,-5.853939,1.2704496,18.404192,17.371504,6.4059896,-1.2237006,21.066093,-1.2723053,6.8467693,21.05254,20.0,22.0,32.85,8.226592,32.85,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
8.417869,15.067041,18.33055,18.81256,7.479745,3.8029346,4.8539705,0.6771451,-0.05441293,-1.0696502,1.9771107,0.4479869,11.6285925,3.051437,5.481718,-0.073135376,-0.64459944,-1.3776617,-0.77871585,11.9497795,10.329849,12.872838,6.096445,-1.5407658,-5.5605483,3.1766272,18.599506,17.569328,6.4957705,-1.0930176,21.08149,-1.4415315,7.492588,21.066093,20.0,22.0,32.866665,8.226592,32.866665,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
5.104828,13.980044,18.194376,18.60889,4.1470795,1.4691839,4.643189,0.63728726,-0.08541021,-0.87047744,2.0433517,0.33861405,11.421252,2.9203568,5.3074946,-0.010943055,-0.698296,-1.4477044,-0.6300683,9.305777,7.8789597,11.916908,3.2827492,-1.966311,-5.641832,1.4712248,18.434887,17.406307,6.5193286,-1.1483715,21.074337,-1.3615338,6.862931,21.08149,20.0,22.0,32.883335,8.226592,32.883335,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
8.122321,14.990387,18.320229,18.7838,7.143441,3.5735216,4.8011475,0.48021013,-0.2510827,-1.1181402,1.9488091,0.39095837,11.578414,2.965721,5.39732,-0.09049946,-0.69233596,-1.4505656,-0.8267201,11.656767,10.045408,12.753098,5.9135456,-1.3553867,-5.397951,3.0388527,18.579248,17.55238,6.640804,-1.0296727,21.072525,-1.494574,7.3926888,21.074337,20.0,22.0,32.9,8.226592,32.9,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
5.4008255,14.100069,18.20361,18.607046,4.4038086,1.6546001,4.625741,0.46287644,-0.264796,-0.9473356,1.9987125,0.29263538,11.397603,2.8588917,5.25272,-0.041626573,-0.72256315,-1.4958109,-0.6963681,9.483362,8.031641,11.96751,3.6013794,-1.7042332,-5.4639087,1.635663,18.431087,17.405123,6.7072315,-1.0661227,21.055563,-1.4230124,6.873552,21.072525,20.0,22.0,32.916668,8.226592,32.916668,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
7.8858356,14.934179,18.303982,18.744236,6.8699684,3.38618,4.754077,0.34845197,-0.38941678,-1.1443697,1.9167236,0.3281868,11.518702,2.8976097,5.3262105,-0.10902774,-0.7051271,-1.4867821,-0.8504971,11.418533,9.815682,12.656066,5.7667255,-1.2020922,-5.2635784,2.9245157,18.540197,17.515202,6.8531737,-0.96130586,21.045975,-1.52717,7.308227,21.055563,20.0,22.0,32.933334,8.226592,32.933334,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
5.649889,14.204355,18.206135,18.594347,4.6180496,1.8085318,4.608562,0.34796655,-0.3895249,-0.9976189,1.9538777,0.24059838,11.363641,2.8113956,5.2075667,-0.07051742,-0.7188795,-1.5136825,-0.7362286,9.63225,8.161219,12.010681,3.8658257,-1.4903989,-5.3188677,1.7697306,18.411427,17.386723,6.952494,-0.98576355,21.026499,-1.463589,6.8802643,21.045975,20.0,22.0,32.95,8.226592,32.95,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
7.6960125,14.892424,18.287766,18.70453,6.6479387,3.2335052,4.7131534,0.26639712,-0.481585,-1.1539171,1.882847,0.2638349,11.4584875,2.8450136,5.2688084,-0.12741745,-0.69482,-1.497042,-0.85659087,11.225304,9.630346,12.577799,5.6474304,-1.0793309,-5.1555724,2.829217,18.496609,17.472239,7.115665,-0.8954556,21.01527,-1.5451264,7.236903,21.026499,20.0,22.0,32.966667,8.226592,32.966667,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
5.8586655,14.293693,18.207165,18.58011,4.7969666,1.9365206,4.592698,0.27719104,-0.4721273,-1.0279797,1.9100814,0.1864137,11.327521,2.775879,5.1723557,-0.09701526,-0.6977413,-1.5110502,-0.75685763,9.757235,8.270965,12.047666,4.0842094,-1.3186736,-5.2027206,1.878767,18.388102,17.363518,7.238813,-0.91268945,20.997738,-1.4892879,6.8840284,21.01527,20.0,22.0,32.983334,8.226592,32.983334,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
7.5431347,14.860881,18.274836,18.670841,6.4677763,3.1092234,4.6781096,0.21987712,-0.53930306,-1.1518652,1.8485644,0.20069462,11.403219,2.805233,5.2240734,-0.14494056,-0.6707998,-1.490303,-0.85079,11.068613,9.480554,12.514772,5.549839,-0.9827409,-5.070067,2.7496634,18.457218,17.432468,7.4127526,-0.8365296,20.9885,-1.5533973,7.1765127,20.997738,20.0,22.0,33.0,8.226592,33.0,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
6.0330925,14.369374,18.209576,18.569603,4.9463387,2.042985,4.5785127,0.23711783,-0.5240283,-1.0441589,1.8680729,0.13264799,11.294089,2.7499313,5.146184,-0.12094051,-0.6671829,-1.495765,-0.7643454,9.861965,8.363349,12.079274,4.264221,-1.1815686,-5.1103497,1.9674072,18.368359,17.343012,7.55205,-0.8496412,20.975292,-1.50507,6.8853846,20.9885,20.0,22.0,32.983334,8.226592,32.983334,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
7.3952503,14.814751,18.263372,18.644594,6.3003273,2.9948502,4.644015,0.19753516,-0.57212687,-1.1423764,1.81335,0.1415711,11.354901,2.7752256,5.1896544,-0.16074425,-0.64063674,-1.4741578,-0.8385836,10.919857,9.3406,12.447533,5.4476414,-0.9134221,-5.003336,2.6697464,18.425478,17.399755,7.730083,-0.7878274,20.968155,-1.5551798,7.117247,20.975292,20.0,22.0,32.966667,8.226592,32.966667,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
6.155718,14.396796,18.20721,18.563076,5.0548754,2.1232996,4.5574517,0.21751678,-0.55389726,-1.0526208,1.8238401,0.08484411,11.266287,2.7317464,5.127869,-0.14184678,-0.63404685,-1.4747667,-0.76585984,9.925976,8.421405,12.078932,4.391241,-1.0813785,-5.036584,2.0270414,18.35471,17.328331,7.87765,-0.79929495,20.958536,-1.5140948,6.8717513,20.968155,20.0,22.0,32.95,8.226592,32.95,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
7.276306,14.759771,18.249609,18.626333,6.169363,2.906537,4.607972,0.18973374,-0.5886221,-1.1309569,1.7749289,0.09084922,11.317671,2.7542064,5.1656027,-0.17524564,-0.6090391,-1.4535434,-0.8235748,10.794094,9.222974,12.377936,5.365114,-0.8634925,-4.9485626,2.6060638,18.404558,17.377605,8.056053,-0.74901676,20.95575,-1.5541112,7.058055,20.958536,20.0,22.0,32.933334,8.226592,32.933334,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
