1,2,3,4,5,6,7,8,9,10,11,13,14,15,12
18.6,21.7,18.0,18.4,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.6
18.5959595959596,21.7,18.0,18.39393939393939,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.5959595959596
18.591919191919192,21.7,18.0,18.387878787878787,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.591919191919192
18.58787878787879,21.7,18.0,18.38181818181818,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.58787878787879
18.583838383838387,21.7,18.0,18.37575757575757,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.583838383838387
18.57979797979798,21.7,18.0,18.369696969696967,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.57979797979798
18.575757575757574,21.7,18.0,18.363636363636363,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.575757575757574
18.57171717171717,21.7,18.0,18.35757575757576,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.57171717171717
18.56767676767677,21.7,18.0,18.35151515151515,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.56767676767677
18.56363636363637,21.7,18.0,18.345454545454544,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.56363636363637
18.55959595959596,21.7,18.0,18.33939393939394,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.55959595959596
18.55555555555556,21.7,18.0,18.33333333333333,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.55555555555556
18.551515151515154,21.7,18.0,18.327272727272724,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.551515151515154
18.547474747474748,21.7,18.0,18.32121212121212,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.547474747474748
18.543434343434345,21.7,18.0,18.315151515151516,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.543434343434345
18.53939393939394,21.7,18.0,18.30909090909091,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.53939393939394
18.535353535353536,21.7,18.0,18.3030303030303,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.535353535353536
18.531313131313134,21.7,18.0,18.296969696969697,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.531313131313134
18.527272727272727,21.7,18.0,18.29090909090909,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.527272727272727
18.523232323232325,21.7,18.0,18.284848484848485,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.523232323232325
18.51919191919192,21.7,18.0,18.27878787878788,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.51919191919192
18.51515151515152,21.7,18.0,18.272727272727277,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.51515151515152
18.511111111111116,21.7,18.0,18.266666666666666,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.511111111111116
18.507070707070707,21.7,18.0,18.260606060606055,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.507070707070707
18.503030303030304,21.7,18.0,18.25454545454545,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.503030303030304
18.4989898989899,21.7,18.0,18.248484848484846,19.0,16.0,20.0,20.5,16.0,22.0,19.0,23.0,24.0,22.5,18.4989898989899
