1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.2460624018319095,0.2045057114671754,0.2416653321125622,0.2485392570870965,0.1893965517841656,0.2333445641109042,0.208617849882315,0.208617849882315,0.2024527146441942,0.2207311060537519,0.1857931905943867,0.2329167003267908,0.1994879861671437,0.2147044256924295,0.2072062664909146,0.2266873718185917,0.2070500409233115,0.2533161409878416,0.225355933360129,0.1994879861671437,0.2314425091702434,0.2227173180581046,0.2557888124107004,0.2722855433627617,0.221623739084883,0.210955680113388,0.2015821460572045,0.2416206117380748
0.2460624018319095,0.2045057114671754,0.2416653321125622,0.2485392570870965,0.1893965517841656,0.2333445641109042,0.208617849882315,0.208617849882315,0.2024527146441942,0.2207311060537519,0.1857931905943867,0.2329167003267908,0.1994879861671437,0.2147044256924295,0.2072062664909146,0.2266873718185917,0.2070500409233115,0.2533161409878416,0.225355933360129,0.1994879861671437,0.2314425091702434,0.2227173180581046,0.2557888124107004,0.2722855433627617,0.221623739084883,0.210955680113388,0.2015821460572045,0.2416206117380748
0.2234293591767578,0.1901930544004283,0.2197192014654168,0.2261446083232658,0.174333475990694,0.2110294673987776,0.1882929744340777,0.1882929744340777,0.1830651759808676,0.2001509169437847,0.1673054424666625,0.2115414109190631,0.1798979616471116,0.1938896496253886,0.1909811210314854,0.2049081039082814,0.1908350890574434,0.229393557870266,0.2036838312101821,0.1798979616471116,0.209280506401493,0.2037438095339886,0.2316672071667359,0.2483414683776542,0.2027215857156943,0.1944858884084941,0.1857239699659724,0.221413678393074
0.2234293591767578,0.1901930544004283,0.2197192014654168,0.2261446083232658,0.174333475990694,0.2110294673987776,0.1882929744340777,0.1882929744340777,0.1830651759808676,0.2001509169437847,0.1673054424666625,0.2115414109190631,0.1798979616471116,0.1938896496253886,0.1909811210314854,0.2049081039082814,0.1908350890574434,0.229393557870266,0.2036838312101821,0.1798979616471116,0.209280506401493,0.2037438095339886,0.2316672071667359,0.2483414683776542,0.2027215857156943,0.1944858884084941,0.1857239699659724,0.221413678393074
0.2234293591767578,0.1901930544004283,0.2197192014654168,0.2261446083232658,0.174333475990694,0.2110294673987776,0.1882929744340777,0.1882929744340777,0.1830651759808676,0.2001509169437847,0.1673054424666625,0.2115414109190631,0.1798979616471116,0.1938896496253886,0.1909811210314854,0.2049081039082814,0.1908350890574434,0.229393557870266,0.2036838312101821,0.1798979616471116,0.209280506401493,0.2037438095339886,0.2316672071667359,0.2483414683776542,0.2027215857156943,0.1944858884084941,0.1857239699659724,0.221413678393074
0.2234293591767578,0.1901930544004283,0.2197192014654168,0.2261446083232658,0.174333475990694,0.2110294673987776,0.1882929744340777,0.1882929744340777,0.1830651759808676,0.2001509169437847,0.1673054424666625,0.2115414109190631,0.1798979616471116,0.1938896496253886,0.1909811210314854,0.2049081039082814,0.1908350890574434,0.229393557870266,0.2036838312101821,0.1798979616471116,0.209280506401493,0.2037438095339886,0.2316672071667359,0.2483414683776542,0.2027215857156943,0.1944858884084941,0.1857239699659724,0.221413678393074
0.2234293591767578,0.1901930544004283,0.2197192014654168,0.2261446083232658,0.174333475990694,0.2110294673987776,0.1882929744340777,0.1882929744340777,0.1830651759808676,0.2001509169437847,0.1673054424666625,0.2115414109190631,0.1798979616471116,0.1938896496253886,0.1909811210314854,0.2049081039082814,0.1908350890574434,0.229393557870266,0.2036838312101821,0.1798979616471116,0.209280506401493,0.2037438095339886,0.2316672071667359,0.2483414683776542,0.2027215857156943,0.1944858884084941,0.1857239699659724,0.221413678393074
0.2234293591767578,0.1901930544004283,0.2197192014654168,0.2261446083232658,0.174333475990694,0.2110294673987776,0.1882929744340777,0.1882929744340777,0.1830651759808676,0.2001509169437847,0.1673054424666625,0.2115414109190631,0.1798979616471116,0.1938896496253886,0.1909811210314854,0.2049081039082814,0.1908350890574434,0.229393557870266,0.2036838312101821,0.1798979616471116,0.209280506401493,0.2037438095339886,0.2316672071667359,0.2483414683776542,0.2027215857156943,0.1944858884084941,0.1857239699659724,0.221413678393074
0.2234293591767578,0.1901930544004283,0.2197192014654168,0.2261446083232658,0.174333475990694,0.2110294673987776,0.1882929744340777,0.1882929744340777,0.1830651759808676,0.2001509169437847,0.1673054424666625,0.2115414109190631,0.1798979616471116,0.1938896496253886,0.1909811210314854,0.2049081039082814,0.1908350890574434,0.229393557870266,0.2036838312101821,0.1798979616471116,0.209280506401493,0.2037438095339886,0.2316672071667359,0.2483414683776542,0.2027215857156943,0.1944858884084941,0.1857239699659724,0.221413678393074
0.2234293591767578,0.1901930544004283,0.2197192014654168,0.2261446083232658,0.174333475990694,0.2110294673987776,0.1882929744340777,0.1882929744340777,0.1830651759808676,0.2001509169437847,0.1673054424666625,0.2115414109190631,0.1798979616471116,0.1938896496253886,0.1909811210314854,0.2049081039082814,0.1908350890574434,0.229393557870266,0.2036838312101821,0.1798979616471116,0.209280506401493,0.2037438095339886,0.2316672071667359,0.2483414683776542,0.2027215857156943,0.1944858884084941,0.1857239699659724,0.221413678393074
