1,2,3,4,5,6,7,8,9,10,11,13,14,15,12
24.0,24.0,24.5,23.0,29.4,24.5,24.0,22.7,23.7,25.0,24.0,23.7,25.4,26.2,24.0
23.99498746867168,23.992462311557787,24.492985971943888,22.986622073578594,29.381939799331104,24.482412060301503,24.0,22.69096989966555,23.684280936454847,25.0,24.0,23.6876254180602,25.388972431077693,26.184461152882204,23.99498746867168
23.98997493734336,23.984924623115575,24.485971943887776,22.97324414715719,29.363879598662205,24.464824120603016,24.0,22.681939799331104,23.6685618729097,25.0,24.0,23.6752508361204,25.37794486215539,26.16892230576441,23.98997493734336
23.98496240601504,23.977386934673365,24.478957915831664,22.959866220735787,29.34581939799331,24.44723618090452,24.0,22.67290969899665,23.652842809364547,25.0,24.0,23.662876254180603,25.36691729323308,26.153383458646616,23.98496240601504
23.97994987468672,23.96984924623116,24.471943887775552,22.94648829431438,29.32775919732441,24.42964824120603,24.0,22.66387959866221,23.6371237458194,25.0,24.0,23.650501672240804,25.35588972431077,26.13784461152882,23.97994987468672
23.974937343358395,23.962311557788944,24.46492985971944,22.933110367892976,29.30969899665552,24.412060301507537,24.0,22.65484949832776,23.62140468227425,25.0,24.0,23.638127090301,25.34486215538847,26.122305764411028,23.974937343358395
23.96992481203008,23.95477386934673,24.45791583166333,22.91973244147157,29.29163879598662,24.394472361809044,24.0,22.64581939799331,23.605685618729098,25.0,24.0,23.6257525083612,25.333834586466164,26.106766917293232,23.96992481203008
23.964912280701757,23.94723618090452,24.450901803607213,22.906354515050168,29.273578595317723,24.376884422110557,24.0,22.63678929765886,23.589966555183945,25.0,24.0,23.613377926421403,25.32280701754386,26.091228070175436,23.964912280701757
23.959899749373434,23.939698492462316,24.4438877755511,22.892976588628763,29.255518394648828,24.35929648241206,24.0,22.627759197324416,23.5742474916388,25.0,24.0,23.601003344481605,25.311779448621557,26.075689223057644,23.959899749373434
