bucketed_time,avg_temp,sensor_name
2024-05-01 00:02:00+00:00,14.44444465637207,Sloan_flex-d54e
2024-05-01 00:08:00+00:00,12.777777671813965,Sloan_flex-d54e
2024-05-01 00:14:00+00:00,13.333333015441895,Sloan_flex-d54e
2024-05-01 00:20:00+00:00,15.55555534362793,Sloan_flex-d54e
2024-05-01 00:26:00+00:00,16.11111068725586,Sloan_flex-d54e
2024-05-01 00:32:00+00:00,15.55555534362793,Sloan_flex-d54e
2024-05-01 00:38:00+00:00,16.11111068725586,Sloan_flex-d54e
2024-05-01 00:44:00+00:00,15.0,Sloan_flex-d54e
2024-05-01 00:50:00+00:00,15.0,Sloan_flex-d54e
2024-05-01 00:57:00+00:00,14.44444465637207,Sloan_flex-d54e
2024-05-01 01:02:00+00:00,13.333333015441895,Sloan_flex-d54e
2024-05-01 01:08:00+00:00,14.44444465637207,Sloan_flex-d54e
2024-05-01 01:14:00+00:00,14.44444465637207,Sloan_flex-d54e
2024-05-01 01:21:00+00:00,13.88888931274414,Sloan_flex-d54e
2024-05-01 01:27:00+00:00,12.777777671813965,Sloan_flex-d54e
2024-05-01 01:33:00+00:00,13.333333015441895,Sloan_flex-d54e
2024-05-01 01:39:00+00:00,12.222222328186035,Sloan_flex-d54e
2024-05-01 01:45:00+00:00,11.666666984558105,Sloan_flex-d54e
2024-05-01 01:51:00+00:00,11.666666984558105,Sloan_flex-d54e
2024-05-01 01:57:00+00:00,11.666666984558105,Sloan_flex-d54e
2024-05-01 02:03:00+00:00,11.11111068725586,Sloan_flex-d54e
2024-05-01 02:08:00+00:00,11.666666984558105,Sloan_flex-d54e
2024-05-01 02:15:00+00:00,11.11111068725586,Sloan_flex-d54e
2024-05-01 02:21:00+00:00,10.55555534362793,Sloan_flex-d54e
2024-05-01 02:27:00+00:00,10.0,Sloan_flex-d54e
2024-05-01 02:32:00+00:00,9.44444465637207,Sloan_flex-d54e
2024-05-01 02:38:00+00:00,9.44444465637207,Sloan_flex-d54e
2024-05-01 02:44:00+00:00,8.88888931274414,Sloan_flex-d54e
2024-05-01 02:51:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 02:57:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 03:02:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 03:09:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 03:15:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 03:20:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 03:27:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 03:33:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 03:38:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 03:44:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 03:51:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 03:57:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 04:02:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 04:08:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 04:15:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 04:20:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 04:26:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 04:32:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 04:39:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 04:44:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 04:51:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 04:57:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 05:03:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 05:09:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 05:15:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 05:21:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 05:27:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 05:32:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-01 05:38:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-01 05:44:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-01 05:51:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 05:56:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 06:03:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 06:09:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-01 06:15:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 06:21:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 06:27:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-01 06:33:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 06:39:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 06:45:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 06:51:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 06:57:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 07:03:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 07:09:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 07:15:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 07:21:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 07:27:00+00:00,7.777777671813965,Sloan_flex-d54e
2024-05-01 07:33:00+00:00,7.777777671813965,Sloan_flex-d54e
2024-05-01 07:40:00+00:00,7.777777671813965,Sloan_flex-d54e
2024-05-01 07:46:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 07:51:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 07:57:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 08:03:00+00:00,8.88888931274414,Sloan_flex-d54e
2024-05-01 08:09:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 08:15:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 08:21:00+00:00,7.777777671813965,Sloan_flex-d54e
2024-05-01 08:27:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 08:33:00+00:00,8.88888931274414,Sloan_flex-d54e
2024-05-01 08:39:00+00:00,7.777777671813965,Sloan_flex-d54e
2024-05-01 08:45:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 08:51:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 08:57:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 09:03:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 09:09:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 09:15:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 09:21:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 09:27:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 09:33:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 09:40:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 09:46:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 09:51:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 09:57:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 10:03:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 10:09:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 10:16:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 10:21:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-01 10:28:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 10:34:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 10:39:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 10:45:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 10:52:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 10:58:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 11:04:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-01 11:10:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 11:15:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 11:22:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 11:27:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 11:33:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 11:40:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 11:46:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 11:51:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 11:58:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 12:04:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 12:10:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 12:16:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 12:22:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-01 12:28:00+00:00,5.0,Sloan_flex-d54e
2024-05-01 12:34:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 12:40:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 12:46:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 12:52:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-01 12:58:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 13:04:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 13:10:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 13:16:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 13:22:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 13:28:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 13:34:00+00:00,7.777777671813965,Sloan_flex-d54e
2024-05-01 13:40:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 13:46:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 13:52:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 13:58:00+00:00,7.777777671813965,Sloan_flex-d54e
2024-05-01 14:04:00+00:00,7.777777671813965,Sloan_flex-d54e
2024-05-01 14:10:00+00:00,7.777777671813965,Sloan_flex-d54e
2024-05-01 14:17:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 14:23:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 14:29:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 14:34:00+00:00,7.777777671813965,Sloan_flex-d54e
2024-05-01 14:40:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 14:47:00+00:00,8.88888931274414,Sloan_flex-d54e
2024-05-01 14:52:00+00:00,9.44444465637207,Sloan_flex-d54e
2024-05-01 14:59:00+00:00,8.88888931274414,Sloan_flex-d54e
2024-05-01 15:05:00+00:00,8.88888931274414,Sloan_flex-d54e
2024-05-01 15:10:00+00:00,9.44444465637207,Sloan_flex-d54e
2024-05-01 15:17:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 15:22:00+00:00,10.0,Sloan_flex-d54e
2024-05-01 15:29:00+00:00,9.44444465637207,Sloan_flex-d54e
2024-05-01 15:34:00+00:00,9.44444465637207,Sloan_flex-d54e
2024-05-01 15:41:00+00:00,10.55555534362793,Sloan_flex-d54e
2024-05-01 15:47:00+00:00,10.55555534362793,Sloan_flex-d54e
2024-05-01 15:53:00+00:00,10.0,Sloan_flex-d54e
2024-05-01 15:59:00+00:00,11.11111068725586,Sloan_flex-d54e
2024-05-01 16:05:00+00:00,11.11111068725586,Sloan_flex-d54e
2024-05-01 16:11:00+00:00,11.11111068725586,Sloan_flex-d54e
2024-05-01 16:16:00+00:00,10.0,Sloan_flex-d54e
2024-05-01 16:23:00+00:00,10.55555534362793,Sloan_flex-d54e
2024-05-01 16:29:00+00:00,11.11111068725586,Sloan_flex-d54e
2024-05-01 16:34:00+00:00,11.666666984558105,Sloan_flex-d54e
2024-05-01 16:41:00+00:00,11.666666984558105,Sloan_flex-d54e
2024-05-01 16:47:00+00:00,11.666666984558105,Sloan_flex-d54e
2024-05-01 16:53:00+00:00,11.666666984558105,Sloan_flex-d54e
2024-05-01 16:59:00+00:00,12.222222328186035,Sloan_flex-d54e
2024-05-01 17:05:00+00:00,12.222222328186035,Sloan_flex-d54e
2024-05-01 17:11:00+00:00,11.11111068725586,Sloan_flex-d54e
2024-05-01 17:17:00+00:00,11.666666984558105,Sloan_flex-d54e
2024-05-01 17:23:00+00:00,11.666666984558105,Sloan_flex-d54e
2024-05-01 17:29:00+00:00,10.0,Sloan_flex-d54e
2024-05-01 17:35:00+00:00,11.666666984558105,Sloan_flex-d54e
2024-05-01 17:41:00+00:00,12.222222328186035,Sloan_flex-d54e
2024-05-01 17:47:00+00:00,11.666666984558105,Sloan_flex-d54e
2024-05-01 17:53:00+00:00,12.777777671813965,Sloan_flex-d54e
2024-05-01 17:59:00+00:00,12.222222328186035,Sloan_flex-d54e
2024-05-01 18:05:00+00:00,13.333333015441895,Sloan_flex-d54e
2024-05-01 18:11:00+00:00,11.666666984558105,Sloan_flex-d54e
2024-05-01 18:17:00+00:00,10.55555534362793,Sloan_flex-d54e
2024-05-01 18:23:00+00:00,10.0,Sloan_flex-d54e
2024-05-01 18:29:00+00:00,12.222222328186035,Sloan_flex-d54e
2024-05-01 18:35:00+00:00,12.777777671813965,Sloan_flex-d54e
2024-05-01 18:41:00+00:00,13.88888931274414,Sloan_flex-d54e
2024-05-01 18:47:00+00:00,13.333333015441895,Sloan_flex-d54e
2024-05-01 18:53:00+00:00,13.88888931274414,Sloan_flex-d54e
2024-05-01 18:59:00+00:00,13.333333015441895,Sloan_flex-d54e
2024-05-01 19:05:00+00:00,12.777777671813965,Sloan_flex-d54e
2024-05-01 19:12:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 19:18:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 19:23:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 19:29:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 19:35:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 19:41:00+00:00,7.777777671813965,Sloan_flex-d54e
2024-05-01 19:48:00+00:00,11.11111068725586,Sloan_flex-d54e
2024-05-01 19:53:00+00:00,12.222222328186035,Sloan_flex-d54e
2024-05-01 19:59:00+00:00,13.88888931274414,Sloan_flex-d54e
2024-05-01 20:05:00+00:00,18.33333396911621,Sloan_flex-d54e
2024-05-01 20:12:00+00:00,13.88888931274414,Sloan_flex-d54e
2024-05-01 20:18:00+00:00,11.11111068725586,Sloan_flex-d54e
2024-05-01 20:24:00+00:00,7.777777671813965,Sloan_flex-d54e
2024-05-01 20:29:00+00:00,6.111111164093018,Sloan_flex-d54e
2024-05-01 20:35:00+00:00,7.222222328186035,Sloan_flex-d54e
2024-05-01 20:41:00+00:00,11.11111068725586,Sloan_flex-d54e
2024-05-01 20:47:00+00:00,12.222222328186035,Sloan_flex-d54e
2024-05-01 20:53:00+00:00,12.777777671813965,Sloan_flex-d54e
2024-05-01 20:59:00+00:00,15.0,Sloan_flex-d54e
2024-05-01 21:05:00+00:00,16.66666603088379,Sloan_flex-d54e
2024-05-01 21:11:00+00:00,15.0,Sloan_flex-d54e
2024-05-01 21:17:00+00:00,13.333333015441895,Sloan_flex-d54e
2024-05-01 21:23:00+00:00,13.333333015441895,Sloan_flex-d54e
2024-05-01 21:29:00+00:00,12.777777671813965,Sloan_flex-d54e
2024-05-01 21:36:00+00:00,15.0,Sloan_flex-d54e
2024-05-01 21:42:00+00:00,15.55555534362793,Sloan_flex-d54e
2024-05-01 21:48:00+00:00,18.33333396911621,Sloan_flex-d54e
2024-05-01 21:54:00+00:00,14.44444465637207,Sloan_flex-d54e
2024-05-01 21:59:00+00:00,15.0,Sloan_flex-d54e
2024-05-01 22:05:00+00:00,15.0,Sloan_flex-d54e
2024-05-01 22:12:00+00:00,16.11111068725586,Sloan_flex-d54e
2024-05-01 22:18:00+00:00,15.0,Sloan_flex-d54e
2024-05-01 22:24:00+00:00,15.0,Sloan_flex-d54e
2024-05-01 22:30:00+00:00,15.55555534362793,Sloan_flex-d54e
2024-05-01 22:36:00+00:00,11.11111068725586,Sloan_flex-d54e
2024-05-01 22:42:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 22:48:00+00:00,8.88888931274414,Sloan_flex-d54e
2024-05-01 22:53:00+00:00,8.88888931274414,Sloan_flex-d54e
2024-05-01 22:59:00+00:00,9.44444465637207,Sloan_flex-d54e
2024-05-01 23:06:00+00:00,7.777777671813965,Sloan_flex-d54e
2024-05-01 23:11:00+00:00,8.88888931274414,Sloan_flex-d54e
2024-05-01 23:18:00+00:00,11.11111068725586,Sloan_flex-d54e
2024-05-01 23:24:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 23:30:00+00:00,10.0,Sloan_flex-d54e
2024-05-01 23:36:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-01 23:42:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-01 23:48:00+00:00,8.88888931274414,Sloan_flex-d54e
2024-05-01 23:54:00+00:00,8.88888931274414,Sloan_flex-d54e
2024-05-01 23:59:00+00:00,10.55555534362793,Sloan_flex-d54e
2024-05-02 00:06:00+00:00,10.55555534362793,Sloan_flex-d54e
2024-05-02 00:12:00+00:00,9.44444465637207,Sloan_flex-d54e
2024-05-02 00:18:00+00:00,8.333333015441895,Sloan_flex-d54e
2024-05-02 00:24:00+00:00,6.666666507720947,Sloan_flex-d54e
2024-05-02 00:30:00+00:00,5.55555534362793,Sloan_flex-d54e
2024-05-02 00:36:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-02 00:42:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-02 00:48:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 00:54:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-02 00:59:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-02 01:06:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 01:12:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 01:18:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 01:24:00+00:00,5.0,Sloan_flex-d54e
2024-05-02 01:30:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-02 01:36:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-02 01:42:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-02 01:48:00+00:00,2.222222328186035,Sloan_flex-d54e
2024-05-02 01:54:00+00:00,1.6666666269302368,Sloan_flex-d54e
2024-05-02 02:00:00+00:00,1.6666666269302368,Sloan_flex-d54e
2024-05-02 02:06:00+00:00,2.222222328186035,Sloan_flex-d54e
2024-05-02 02:12:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-02 02:18:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 02:24:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-02 02:31:00+00:00,2.222222328186035,Sloan_flex-d54e
2024-05-02 02:36:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 02:42:00+00:00,2.222222328186035,Sloan_flex-d54e
2024-05-02 02:48:00+00:00,2.222222328186035,Sloan_flex-d54e
2024-05-02 02:55:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-02 03:01:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 03:07:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 03:12:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-02 03:18:00+00:00,5.0,Sloan_flex-d54e
2024-05-02 03:24:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-02 03:31:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 03:37:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-02 03:43:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-02 03:49:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-02 03:54:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 04:01:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 04:06:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 04:12:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-02 04:18:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 04:25:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-02 04:30:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 04:36:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 04:42:00+00:00,4.44444465637207,Sloan_flex-d54e
2024-05-02 04:49:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 04:55:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-02 05:01:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 05:07:00+00:00,2.222222328186035,Sloan_flex-d54e
2024-05-02 05:12:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 05:18:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 05:25:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 05:31:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 05:37:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 05:43:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 05:49:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 05:54:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 06:01:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 06:07:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 06:14:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 06:19:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 06:26:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 06:31:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-02 06:38:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 06:44:00+00:00,1.6666666269302368,Sloan_flex-d54e
2024-05-02 06:50:00+00:00,2.222222328186035,Sloan_flex-d54e
2024-05-02 06:55:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 07:01:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 07:07:00+00:00,2.222222328186035,Sloan_flex-d54e
2024-05-02 07:13:00+00:00,2.777777671813965,Sloan_flex-d54e
2024-05-02 07:19:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-02 07:25:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-02 07:31:00+00:00,3.3333332538604736,Sloan_flex-d54e
2024-05-02 07:37:00+00:00,3.8888888359069824,Sloan_flex-d54e
2024-05-02 07:43:00+00:00,1.1111111640930176,Sloan_flex-d54e
2024-05-02 07:50:00+00:00,1.6666666269302368,Sloan_flex-d54e
2024-05-02 07:56:00+00:00,1.1111111640930176,Sloan_flex-d54e
2024-05-02 08:02:00+00:00,0.0,Sloan_flex-d54e
2024-05-02 08:08:00+00:00,0.5555555820465088,Sloan_flex-d54e
2024-05-02 08:14:00+00:00,0.0,Sloan_flex-d54e
2024-05-02 08:19:00+00:00,0.0,Sloan_flex-d54e
2024-05-02 08:26:00+00:00,0.0,Sloan_flex-d54e
2024-05-02 08:32:00+00:00,0.0,Sloan_flex-d54e
2024-05-02 08:38:00+00:00,0.0,Sloan_flex-d54e
2024-05-02 08:44:00+00:00,-0.5555555820465088,Sloan_flex-d54e
2024-05-02 08:50:00+00:00,-0.5555555820465088,Sloan_flex-d54e
2024-05-02 08:56:00+00:00,-0.5555555820465088,Sloan_flex-d54e
2024-05-02 09:02:00+00:00,-0.5555555820465088,Sloan_flex-d54e
2024-05-02 09:07:00+00:00,-0.5555555820465088,Sloan_flex-d54e
2024-05-02 09:14:00+00:00,0.0,Sloan_flex-d54e
2024-05-02 09:20:00+00:00,-1.1111111640930176,Sloan_flex-d54e
2024-05-02 09:26:00+00:00,-0.5555555820465088,Sloan_flex-d54e
2024-05-02 09:32:00+00:00,-1.6666666269302368,Sloan_flex-d54e
2024-05-02 09:38:00+00:00,-1.1111111640930176,Sloan_flex-d54e
2024-05-02 09:44:00+00:00,-0.5555555820465088,Sloan_flex-d54e
2024-05-02 09:50:00+00:00,-0.5555555820465088,Sloan_flex-d54e
2024-05-02 09:56:00+00:00,0.0,Sloan_flex-d54e
2024-05-02 10:02:00+00:00,-1.1111111640930176,Sloan_flex-d54e
2024-05-02 10:08:00+00:00,-0.5555555820465088,Sloan_flex-d54e
2024-05-02 10:14:00+00:00,-1.1111111640930176,Sloan_flex-d54e
2024-05-02 10:20:00+00:00,-1.1111111640930176,Sloan_flex-d54e
2024-05-02 10:26:00+00:00,-1.6666666269302368,Sloan_flex-d54e
2024-05-02 10:32:00+00:00,-0.5555555820465088,Sloan_flex-d54e
2024-05-02 10:38:00+00:00,-1.1111111640930176,Sloan_flex-d54e
2024-05-02 10:44:00+00:00,-1.6666666269302368,Sloan_flex-d54e
2024-05-02 10:50:00+00:00,-1.6666666269302368,Sloan_flex-d54e
2024-05-02 10:56:00+00:00,-1.6666666269302368,Sloan_flex-d54e
2024-05-02 11:02:00+00:00,-1.1111111640930176,Sloan_flex-d54e
2024-05-02 11:09:00+00:00,-1.1111111640930176,Sloan_flex-d54e
2024-05-02 11:15:00+00:00,-1.1111111640930176,Sloan_flex-d54e
2024-05-02 11:21:00+00:00,-1.1111111640930176,Sloan_flex-d54e
2024-05-02 11:26:00+00:00,-1.6666666269302368,Sloan_flex-d54e
2024-05-02 11:32:00+00:00,-1.6666666269302368,Sloan_flex-d54e
2024-05-02 11:39:00+00:00,-1.1111111640930176,Sloan_flex-d54e
2024-05-02 11:45:00+00:00,-2.222222328186035,Sloan_flex-d54e
2024-05-02 11:50:00+00:00,-1.6666666269302368,Sloan_flex-d54e
2024-05-02 11:56:00+00:00,-2.222222328186035,Sloan_flex-d54e
2024-05-02 12:02:00+00:00,-1.6666666269302368,Sloan_flex-d54e
2024-05-02 12:08:00+00:00,-2.222222328186035,Sloan_flex-d54e
